"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"7ab5043b95ca2044be031998457885e8","Unassigned",NA,NA,NA,NA,NA,NA
"9d3225877b25118fadc248d71ac81177","Unassigned",NA,NA,NA,NA,NA,NA
"c589b9f8e5852011ffcaf69ee7be5873","Unassigned",NA,NA,NA,NA,NA,NA
"8357fb6165dd0723dd5bce6865ed9da9","Unassigned",NA,NA,NA,NA,NA,NA
"dcd680438d31461f5225ce90d58a1cd2","Unassigned",NA,NA,NA,NA,NA,NA
"88b2405f19729c9117af7462b4ff77d4","Unassigned",NA,NA,NA,NA,NA,NA
"128e8e74c230e98cd2e3d59933d959f7","Unassigned",NA,NA,NA,NA,NA,NA
"5fa15ab03ba2748e9c0e27e9d4e54875","Unassigned",NA,NA,NA,NA,NA,NA
"2cb7d6fde22fd0ca7367dc12db0025a1","Unassigned",NA,NA,NA,NA,NA,NA
"746f3ab40cc04f2e0f3af6364248721a","Unassigned",NA,NA,NA,NA,NA,NA
"132b72079fac132c3d280c7b2d6552f7","Unassigned",NA,NA,NA,NA,NA,NA
"88ea934027022b9bb6c08e70c839a875","Unassigned",NA,NA,NA,NA,NA,NA
"fb96af265c357365f917df4963f92909","Unassigned",NA,NA,NA,NA,NA,NA
"18c68729eb84f953bee1ae6bcc61bdc8","Unassigned",NA,NA,NA,NA,NA,NA
"fdd5a32dc4d5255342de61fd4b6199d4","Unassigned",NA,NA,NA,NA,NA,NA
"8dfc31beeb54e9e13156205d543ca1ca","Unassigned",NA,NA,NA,NA,NA,NA
"09c414b4a41417c9085e66751f584b69","Unassigned",NA,NA,NA,NA,NA,NA
"d75419dc7f69ae8570a9b75a1e115954","Unassigned",NA,NA,NA,NA,NA,NA
"d3139651e1c735e18eed47c45aa26df8","Unassigned",NA,NA,NA,NA,NA,NA
"44d75c8045644ba2a44602756c315d7a","Unassigned",NA,NA,NA,NA,NA,NA
"f8eb66d4eb4ebdfe9b0da46abb57b445","Unassigned",NA,NA,NA,NA,NA,NA
"40c72aeaedad2640822f4e6fcdf00ef5","Unassigned",NA,NA,NA,NA,NA,NA
"518d71f6e69c898bff35cfbbe1e29a5c","Unassigned",NA,NA,NA,NA,NA,NA
"e6eceb3f41a065693cc1a462ba44ca82","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_sp"
"ae96b994bf0a7079c93d28b10b785ae9","Unassigned",NA,NA,NA,NA,NA,NA
"baf3bfdebde4964d7ca87e7f95f4c001","Unassigned",NA,NA,NA,NA,NA,NA
"ad301625ba1c500ff175debd7fe4bf81","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycodaceae","Hanseniaspora","Hanseniaspora_osmophila"
"dd00dbb646370930a71dfd55b3892c44","Unassigned",NA,NA,NA,NA,NA,NA
"1430552a9c335c09348bea7d740a8a62","Unassigned",NA,NA,NA,NA,NA,NA
"4ea0065bb692a644bab90902eb496a91","Unassigned",NA,NA,NA,NA,NA,NA
"94e58ff9d979862370bc9083d08f2497","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",NA
"4860d4c388d11ca321d7af4ba8a280ec","Unassigned",NA,NA,NA,NA,NA,NA
"1366ff97fe6110c860dfdf9619c3a7fc","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Scedosporium","Scedosporium_aurantiacum"
"80ff8364de781d2fdc037942d5702137","Unassigned",NA,NA,NA,NA,NA,NA
"c060533fe663e517c8a614d9fea718b1","Unassigned",NA,NA,NA,NA,NA,NA
"d1ddfcc011042f388445e98af24db5b7","Unassigned",NA,NA,NA,NA,NA,NA
"19685ae52c4b14545a21dbeb22fcd002","Unassigned",NA,NA,NA,NA,NA,NA
"6b5431d7753cad45b675cafbc631e13d","Unassigned",NA,NA,NA,NA,NA,NA
"74e4ac953459c77e5398cc4511823ecd","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Coniophora",NA
"6cb875dd9ce7943ea49baf51ef54ab5e","Unassigned",NA,NA,NA,NA,NA,NA
"0343c3638ba16cdf2ba757d5115af082","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Wiesneriomycetaceae","Spissiomyces","Spissiomyces_sp"
"78694edfc376b7b9e3698ab824eb717e","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae","Trichophyton","Trichophyton_rubrum"
"c671a1f88735e7c5d18cc776b3aa4c66","Unassigned",NA,NA,NA,NA,NA,NA
"7d9168e3ca3aa17cdd4a732c0fd2418a","Unassigned",NA,NA,NA,NA,NA,NA
"0fb1e9905d5ba5d354f379d13b2b4fd2","Unassigned",NA,NA,NA,NA,NA,NA
"05e4a9aca3c3d52962be4ec72fb3baf5","Unassigned",NA,NA,NA,NA,NA,NA
"fceb991c77bc8154d876c4780ad0b3ac","Unassigned",NA,NA,NA,NA,NA,NA
"ae080449f02bdfa9876dc7dfd9f3f357","Unassigned",NA,NA,NA,NA,NA,NA
"f3cbc600bfd4f376ce4114da2829147e","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Pseudoinonotus","Pseudoinonotus_dryadeus"
"9ae484fc330b50f6a0455f72323c6dc0","Unassigned",NA,NA,NA,NA,NA,NA
"10d1249b2f53cd97b01cb3a2752c9fbe","Unassigned",NA,NA,NA,NA,NA,NA
"bdababaea95c5e6eafcde12ff3e591cb","Unassigned",NA,NA,NA,NA,NA,NA
"56dd30b423002dff918f5c69ea68cbbe","Unassigned",NA,NA,NA,NA,NA,NA
"524bf56e7ee39cd45201b2f6acdf2056","Unassigned",NA,NA,NA,NA,NA,NA
"125b5090befe71f8d6f4e02c5a81245d","Unassigned",NA,NA,NA,NA,NA,NA
"0f240656423fd87d26e4d53f989fd3e1","Unassigned",NA,NA,NA,NA,NA,NA
"e5c6c862f52798711bda5f320390e40c","Unassigned",NA,NA,NA,NA,NA,NA
"a1c9071301f3bfcc03a8ed9e241ed743","Unassigned",NA,NA,NA,NA,NA,NA
"83a25ed05401ac1342788f69a4c324fd","Unassigned",NA,NA,NA,NA,NA,NA
"28149e4729f02e23be77739ed60fca22","Unassigned",NA,NA,NA,NA,NA,NA
"77849be4d06e68d3e5a4d93f07a81de8","Unassigned",NA,NA,NA,NA,NA,NA
"1bf28d0819912dc3599bd38604d8664c","Unassigned",NA,NA,NA,NA,NA,NA
"ee315605e41d5bc572178100d7e2ad61","Unassigned",NA,NA,NA,NA,NA,NA
"db337a90fce1f0595e69ac3545939d18","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Spiromastigaceae","Spiromastix","Spiromastix_sp"
"3d3fe37c41d8b47cee0df24b16a8f3e3","Unassigned",NA,NA,NA,NA,NA,NA
"92751cee80088722a8e91f6f53a3c1f0","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA
"2d03a5a5e8c535f48b25373674b6b356","Unassigned",NA,NA,NA,NA,NA,NA
"fe384b4da236f5e68566adce09162a9a","Unassigned",NA,NA,NA,NA,NA,NA
"0338433e042ce7a5ea82e1853a99d2cd","Unassigned",NA,NA,NA,NA,NA,NA
"490dd8346e8047582d352f32e911a36f","Unassigned",NA,NA,NA,NA,NA,NA
"7842ffb6e0aa0be99ee4fd1cdac486cd","Unassigned",NA,NA,NA,NA,NA,NA
"e82987da07d40ec06a26d10716decf57","Unassigned",NA,NA,NA,NA,NA,NA
"a70bcd61e7c874e4a6db141d1a99c0fb","Unassigned",NA,NA,NA,NA,NA,NA
"e449bdad385555054fbc22649e16daef","Unassigned",NA,NA,NA,NA,NA,NA
"03491bcdc9c5c6d986f6d7bdb18d6084","Unassigned",NA,NA,NA,NA,NA,NA
"26b69dfddb1969d2591d963bf0078d58","Unassigned",NA,NA,NA,NA,NA,NA
"3673aa4dbfe59051833d96b7387b1eae","Unassigned",NA,NA,NA,NA,NA,NA
"2c780f0d3619212d18cb98ee2a3be6fe","Unassigned",NA,NA,NA,NA,NA,NA
"5962e6e5602fa7c8dd70719dc051eb9b","Unassigned",NA,NA,NA,NA,NA,NA
"804ac8bfb02fbe9c533b41431636297f","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Penicillifer",NA
"6556d2f9344cc61f51bdd7176644bdf3","Unassigned",NA,NA,NA,NA,NA,NA
"21c6aeae2c312312742c3b1930b71792","Unassigned",NA,NA,NA,NA,NA,NA
"a3a2dbed8b9ab27a3f5dd94d8822996d","Unassigned",NA,NA,NA,NA,NA,NA
"6152c365992057ef04ea9d3ee197d126","Unassigned",NA,NA,NA,NA,NA,NA
"7a8cddee27107d60292f3fdc00fb67dc","Unassigned",NA,NA,NA,NA,NA,NA
"ec5bde98d8c025b32e56678698ed99d2","Unassigned",NA,NA,NA,NA,NA,NA
"7ce1f6aae917bc109d842b09f1956172","Unassigned",NA,NA,NA,NA,NA,NA
"6e28832ab5296dae49e9b5262652d85e","Unassigned",NA,NA,NA,NA,NA,NA
"195567a72bff5d54db24528efa3bfe69","Unassigned",NA,NA,NA,NA,NA,NA
"ba563ab6673b2103ef840465ac17fff7","Unassigned",NA,NA,NA,NA,NA,NA
"06d551de21072a3ba92397d5153ccbb8","Unassigned",NA,NA,NA,NA,NA,NA
"fdc9144f4a74cc7640b05885e02afe5d","Unassigned",NA,NA,NA,NA,NA,NA
"21222659c92d3b4f8131254264116635","Unassigned",NA,NA,NA,NA,NA,NA
"6c10a9b3ec14664315dd87b1183169a8","Unassigned",NA,NA,NA,NA,NA,NA
"1af6ea48bf4e51ee01818d2d13329e8c","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Kernia","Kernia_hippocrepida"
"ed19f2a383e4029c842d8c057ce37a20","Unassigned",NA,NA,NA,NA,NA,NA
"49d34f157370fac465f9afbe8e3cd91f","Unassigned",NA,NA,NA,NA,NA,NA
"452ec7f3ae8ade5be4fab33f678d36df","Unassigned",NA,NA,NA,NA,NA,NA
"11f707b2cf26c4f135260b704cf5d062","Unassigned",NA,NA,NA,NA,NA,NA
"ebf44954df4357eb74d36c6b138a79e4","Unassigned",NA,NA,NA,NA,NA,NA
"abbbfb244ce7254994b6e6f5ce78c521","Unassigned",NA,NA,NA,NA,NA,NA
"c1cb3eea32a15c22012a0928acadeef1","Unassigned",NA,NA,NA,NA,NA,NA
"8d7b4837d167f33a19d11b442ebbe9b5","Unassigned",NA,NA,NA,NA,NA,NA
"34f5058a6e120db75f2c94a48c494185","Unassigned",NA,NA,NA,NA,NA,NA
"e333b43f41dc2b7228dc92df65281010","Unassigned",NA,NA,NA,NA,NA,NA
"15a19b19f20bd944d55a0dca7496218e","Unassigned",NA,NA,NA,NA,NA,NA
"5aad284a7d21de3a25c14e6d89bbd3fa","Unassigned",NA,NA,NA,NA,NA,NA
"9e03c45dee7f15b39a09054bb26536ba","Unassigned",NA,NA,NA,NA,NA,NA
"de189ee041dc0b5ab08c1bedb81f0530","Unassigned",NA,NA,NA,NA,NA,NA
"ca8416ea71b132118b93b13e2279689a","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",NA
"6aea2e5c4809a6ca2178c4daee2d4e56","Unassigned",NA,NA,NA,NA,NA,NA
"c26e31af5edb457de71ae33ac9146d6e","Unassigned",NA,NA,NA,NA,NA,NA
"031c86779870c0e44e47e2a0c742ebd0","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Scolecobasidium",NA
"e5cc106fcf864fa306391e574a718550","Unassigned",NA,NA,NA,NA,NA,NA
"3a467a86e2f5b2da3dfcdb7d68993ff9","Unassigned",NA,NA,NA,NA,NA,NA
"08ff0c4dc71fb8edb6b01a8d9864ce73","Unassigned",NA,NA,NA,NA,NA,NA
"5d4f9fd8420b00b23770b7c0373046a3","Unassigned",NA,NA,NA,NA,NA,NA
"c4d1deafd7950ef782ad14df7a152cd0","Unassigned",NA,NA,NA,NA,NA,NA
"457a23fb95b76b648408e8e58bd6b1fb","Unassigned",NA,NA,NA,NA,NA,NA
"ec8908b84614ad51a62a8cb61c145c49","Unassigned",NA,NA,NA,NA,NA,NA
"593e08e4ae071bcb88da5b48acf578b7","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae",NA,NA
"e1241ee620f3546dd6e62bac69d1a32d","Fungi",NA,NA,NA,NA,NA,NA
"7a45403e0827e4b23683d293dce20b97","Unassigned",NA,NA,NA,NA,NA,NA
"cea401dfd01b033856c85c65e3712133","Unassigned",NA,NA,NA,NA,NA,NA
"346a4fd38c7b0fc5759cd2d7c4391214","Unassigned",NA,NA,NA,NA,NA,NA
"c55b206a513126074f03a8546723aa90","Unassigned",NA,NA,NA,NA,NA,NA
"b56e60be809cda4bcf48f712bdab84ec","Unassigned",NA,NA,NA,NA,NA,NA
"65166f8e9e40685acdcffd515d3574ae","Unassigned",NA,NA,NA,NA,NA,NA
"e20443882504f6daf8715525fdbe32de","Unassigned",NA,NA,NA,NA,NA,NA
"fdf2b71797026825568286cef29714e5","Unassigned",NA,NA,NA,NA,NA,NA
"33267db867b2afc2bb4ff8d711ffa72e","Unassigned",NA,NA,NA,NA,NA,NA
"bb74ae9ff009436a80d6b9411c8dfa49","Unassigned",NA,NA,NA,NA,NA,NA
"5cfbde94cb1c58943ff0a8cb9d1a2903","Unassigned",NA,NA,NA,NA,NA,NA
"af402782958f50b0a594d90609683d4a","Unassigned",NA,NA,NA,NA,NA,NA
"3b8379c0e73bed928501a77509086372","Unassigned",NA,NA,NA,NA,NA,NA
"757ddd96772ca3d6387a62fd2099cf44","Unassigned",NA,NA,NA,NA,NA,NA
"231894b9c39faa6150881e0b75f9f011","Unassigned",NA,NA,NA,NA,NA,NA
"ce67939eb5f2837626da06dbe1f68396","Unassigned",NA,NA,NA,NA,NA,NA
"725cb309edd98cb715a58700988380a0","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Phyllostictaceae","Phyllosticta",NA
"c3fcee864b7a38910e27f08a09fbd2dd","Unassigned",NA,NA,NA,NA,NA,NA
"fc5e0c8012b3e77d10cf84cbcb6b6002","Unassigned",NA,NA,NA,NA,NA,NA
"2812c6f2afcdd76443cfebeef223d74a","Unassigned",NA,NA,NA,NA,NA,NA
"4fd3711faf96b59bdb9505be1ea77e23","Unassigned",NA,NA,NA,NA,NA,NA
"70a8c0984eb8629e27662faefa19a68e","Unassigned",NA,NA,NA,NA,NA,NA
"6b6875f4255cd2cb281f5d92c30c0b4b","Unassigned",NA,NA,NA,NA,NA,NA
"f37a2d8be38094e1fbf5afaaa46301be","Unassigned",NA,NA,NA,NA,NA,NA
"b0bc028b1b0277bd228e88cc19397509","Unassigned",NA,NA,NA,NA,NA,NA
"f8930cfca8af78a16c7b7cf893d74a37","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_bergeri"
"d73abbcd9a8dc11739b8f15340aec0ac","Unassigned",NA,NA,NA,NA,NA,NA
"41c2ac293121b38184bcddc5687d1790","Unassigned",NA,NA,NA,NA,NA,NA
"971eaf85636bae8a83f323c49080d8f0","Unassigned",NA,NA,NA,NA,NA,NA
"299a3ff3ddf1f80304b2863d17b3ebd1","Unassigned",NA,NA,NA,NA,NA,NA
"e4b34fa8fe4234c9fa12c8eef5eec84f","Unassigned",NA,NA,NA,NA,NA,NA
"93875d581a611c396c3c97d5bca615c1","Unassigned",NA,NA,NA,NA,NA,NA
"cb4ebc75d5cb7fb06c1668529d5f9e63","Unassigned",NA,NA,NA,NA,NA,NA
"1067dc332d03ac1abe47501f70874c61","Unassigned",NA,NA,NA,NA,NA,NA
"634694ebe57ce0f3aaa9d256202d36fd","Unassigned",NA,NA,NA,NA,NA,NA
"2baea1f335e925668163ea602fac043d","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_sp"
"ea596ad6fb1036f80e112fdcceac8ada","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Macalpinomyces",NA
"b0b9aca7f4a0452db306382cb0ef2c56","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","Cystobasidium_laryngis"
"b3c7eeb669362b03f06c63f1a4bb456b","Unassigned",NA,NA,NA,NA,NA,NA
"a4cf7c77a6d240d2f6b1addb45a53788","Unassigned",NA,NA,NA,NA,NA,NA
"7ef72bb68340989495d872a1070d2f9a","Unassigned",NA,NA,NA,NA,NA,NA
"1abebe8dec461f76c5ae6f9ea7a9eac7","Unassigned",NA,NA,NA,NA,NA,NA
"2a2434e6d03f101280cde1fe1d1eda95","Unassigned",NA,NA,NA,NA,NA,NA
"fd0e399efe9158c7b10614e725db6cc2","Unassigned",NA,NA,NA,NA,NA,NA
"c3bdab6af0f655eeba60906c21666e13","Unassigned",NA,NA,NA,NA,NA,NA
"e62d864df5a3ae4704507e9dd395eba4","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonales_fam_Incertae_sedis","Endogonales_gen_Incertae_sedis","Endogonales_sp"
"3f1227c179b82b82acdddb1fee014e56","Unassigned",NA,NA,NA,NA,NA,NA
"d9bbfd1cc051b0b26df0108b6fac4216","Unassigned",NA,NA,NA,NA,NA,NA
"72c5ef42568d100c168d7897e12884e5","Unassigned",NA,NA,NA,NA,NA,NA
"7f08cb5324be5ebcc4c1d2703b690c75","Unassigned",NA,NA,NA,NA,NA,NA
"f37ba0a77bf223d272ca2f5ee6191e1c","Unassigned",NA,NA,NA,NA,NA,NA
"e1b31fda62752e8e56ea15a6bb678c79","Unassigned",NA,NA,NA,NA,NA,NA
"24193c6a5b40f8e84dad2446634deb93","Unassigned",NA,NA,NA,NA,NA,NA
"b04bc3084929b2e10d068cb17d3c0d8d","Unassigned",NA,NA,NA,NA,NA,NA
"a8d1602e309b08316b82caa3dbda59fd","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis",NA
"0954e0ef37dde6e6bd3fb20d9a52cb49","Unassigned",NA,NA,NA,NA,NA,NA
"6e185cdf6afef3bb4f83e5273fdc8ee7","Unassigned",NA,NA,NA,NA,NA,NA
"f60956df3f0ca97dcaf916d8d7a4dae7","Unassigned",NA,NA,NA,NA,NA,NA
"f2b5cdc5c16ae864d92ae27cf398aad8","Unassigned",NA,NA,NA,NA,NA,NA
"0cef0a41b919e47dc220e08a4b88abe3","Fungi","Basidiomycota","Cystobasidiomycetes",NA,NA,NA,NA
"b496180ce4237b271c38fd8f2faf588e","Unassigned",NA,NA,NA,NA,NA,NA
"5f0fa378a3c5e6bb02a425f393892e8f","Unassigned",NA,NA,NA,NA,NA,NA
"00799eb55fc5f465228fba8b27ebcd1c","Unassigned",NA,NA,NA,NA,NA,NA
"2af6f1dc49422ef6205c9ff7caf818cb","Unassigned",NA,NA,NA,NA,NA,NA
"e7951c79c9a6efc5e058d4518030e9e6","Unassigned",NA,NA,NA,NA,NA,NA
"3c6ade8f0a0737d6ebcb82efd4fb1334","Unassigned",NA,NA,NA,NA,NA,NA
"641e63c4b42ac512b543c1ce649ce152","Unassigned",NA,NA,NA,NA,NA,NA
"537d01f2886c8cee749bd064fc0e8314","Unassigned",NA,NA,NA,NA,NA,NA
"72535b4f385f15a61ce76dd598d7fce6","Unassigned",NA,NA,NA,NA,NA,NA
"426eca69f25077e6b0cad8245a5888c5","Unassigned",NA,NA,NA,NA,NA,NA
"91acbe10ef0d6a55c0494187a4abb49b","Unassigned",NA,NA,NA,NA,NA,NA
"8dea72bf6572b64b245130d80509b6d1","Unassigned",NA,NA,NA,NA,NA,NA
"12cc8180dc329861bc038fbd601a913a","Unassigned",NA,NA,NA,NA,NA,NA
"4167b8cef39a13092fec236e816e9fec","Unassigned",NA,NA,NA,NA,NA,NA
"17e7715fc02ed256319ed920f544e767","Unassigned",NA,NA,NA,NA,NA,NA
"41d23472dbb2e7e53521f868fb3dcf18","Unassigned",NA,NA,NA,NA,NA,NA
"ea21a4a7f69314e36cd94873dc768e9a","Unassigned",NA,NA,NA,NA,NA,NA
"828e3fea292fe446dd2c0e663918b4c3","Unassigned",NA,NA,NA,NA,NA,NA
"298daa84fa00008ac334de383c88a2ed","Unassigned",NA,NA,NA,NA,NA,NA
"137cc4f8a7dbd1d3b4a8b3cfd30d39ba","Unassigned",NA,NA,NA,NA,NA,NA
"1ae98742f9beffb1df350a42c9199d70","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Dacryobolaceae","Postia","Postia_ceriflua"
"40a275389ca4e4fd943dda42f371e504","Unassigned",NA,NA,NA,NA,NA,NA
"79a9b7f3eb91cd6377c8c52de215fc44","Unassigned",NA,NA,NA,NA,NA,NA
"633e3f77b9953bb2432ce02be5f69ede","Unassigned",NA,NA,NA,NA,NA,NA
"98497431636495fb2a24b619dfeb817b","Unassigned",NA,NA,NA,NA,NA,NA
"81fa5d77572fae672b69336055b1b6cd","Unassigned",NA,NA,NA,NA,NA,NA
"e69c7b53b8f005112d9237d867af489e","Unassigned",NA,NA,NA,NA,NA,NA
"247c7d3a52e7485d124bd1c87735d401","Unassigned",NA,NA,NA,NA,NA,NA
"f29f7c3e3dc6c182869242fb38897cf1","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron_sp"
"e4f771b5e3b53efc486dbf42a2b9bde0","Unassigned",NA,NA,NA,NA,NA,NA
"befb3b7f81e32ccf55af8061912a73fe","Fungi","Fungi_phy_Incertae_sedis","Fungi_cls_Incertae_sedis","Fungi_ord_Incertae_sedis","Fungi_fam_Incertae_sedis","Fungi_gen_Incertae_sedis","Fungi_sp"
"35129e1b0e0ba3e0b649e23047f1a2ca","Unassigned",NA,NA,NA,NA,NA,NA
"00987f9d869b7eff7114788161b24eab","Unassigned",NA,NA,NA,NA,NA,NA
"6a1ca9d955f91c9904f0dc16c55eaf4c","Unassigned",NA,NA,NA,NA,NA,NA
"d926ac23bd8cbf957419e367f5e6cf5c","Unassigned",NA,NA,NA,NA,NA,NA
"644b032d703af0686e48d9f67bf94fef","Unassigned",NA,NA,NA,NA,NA,NA
"bfb096b66c22c2377925fa728fc773b7","Unassigned",NA,NA,NA,NA,NA,NA
"31cb33c58bf378a5c46b8069dafd619f","Unassigned",NA,NA,NA,NA,NA,NA
"aff18faadbec05bd88e4d3a6a5c314e1","Unassigned",NA,NA,NA,NA,NA,NA
"e9817f33e3c007d8cb4ff617f5243d37","Unassigned",NA,NA,NA,NA,NA,NA
"b89d11957b5f94bf65354e0658f42a50","Unassigned",NA,NA,NA,NA,NA,NA
"9be4cc2c301ba4582aa288d15006fdd7","Unassigned",NA,NA,NA,NA,NA,NA
"84077e1960055571cc225e4924a86358","Unassigned",NA,NA,NA,NA,NA,NA
"517a938a74e256dec88349ad0989b075","Unassigned",NA,NA,NA,NA,NA,NA
"591c211b9fbef1171b32de7b35312836","Unassigned",NA,NA,NA,NA,NA,NA
"08d13ac58358f59de45e4d5a3ae8663e","Unassigned",NA,NA,NA,NA,NA,NA
"f8534145baf58874b2821fb144e7c732","Unassigned",NA,NA,NA,NA,NA,NA
"f08f439ab8dbc553122a17531e63aba6","Unassigned",NA,NA,NA,NA,NA,NA
"064734da40f1205a0db67e03ef3a3f99","Unassigned",NA,NA,NA,NA,NA,NA
"03ce4927223003b71537f9a3124aa723","Fungi",NA,NA,NA,NA,NA,NA
"628d3a2a2900a5040441bfecbf0aad3f","Fungi","Fungi_phy_Incertae_sedis","Fungi_cls_Incertae_sedis","Fungi_ord_Incertae_sedis","Fungi_fam_Incertae_sedis","Fungi_gen_Incertae_sedis","Fungi_sp"
"4bf7a2bbe090ab06b75525ec3ab09356","Unassigned",NA,NA,NA,NA,NA,NA
"741f66fcc77be8306730f51eb524d3f7","Unassigned",NA,NA,NA,NA,NA,NA
"3a97dfaf7ab36cad3405264e3d184321","Unassigned",NA,NA,NA,NA,NA,NA
"5136bd89283bcd5c5a17d5cf215bb02f","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium","Ceratobasidium_sp"
"cc3385131bd484604d54d2787d23f13a","Unassigned",NA,NA,NA,NA,NA,NA
"52bf9e24317b17cfe538d0042bbb73ea","Unassigned",NA,NA,NA,NA,NA,NA
"292076c0667fa9ee92270a533dadfd88","Unassigned",NA,NA,NA,NA,NA,NA
"81aed2b27a7901fc706e52156825b199","Unassigned",NA,NA,NA,NA,NA,NA
"891022ad4c593ae51ebfd3bfe1100295","Unassigned",NA,NA,NA,NA,NA,NA
"ea1b0906db54e49b189c28a6e8399da7","Fungi",NA,NA,NA,NA,NA,NA
"c2e404d996ffeb255b93b25e0f0f63ea","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","Capronia_epimyces"
"e38ffb1e2e6dd140b0acf4437eb6e3ef","Unassigned",NA,NA,NA,NA,NA,NA
"c9a0549037e01e7a49ca00b71e8c1d49","Unassigned",NA,NA,NA,NA,NA,NA
"d6242d1f696640be6ec8cf865c5daf34","Unassigned",NA,NA,NA,NA,NA,NA
"9742fa6ddf41535b14cefc0dd664913e","Unassigned",NA,NA,NA,NA,NA,NA
"50c723c97cd7de44ab63f5bdd5c4e368","Unassigned",NA,NA,NA,NA,NA,NA
"e875598678c184977cda9b10fdf0c5be","Unassigned",NA,NA,NA,NA,NA,NA
"1ea79380b5fc57a4da2f8fe6a77015b9","Unassigned",NA,NA,NA,NA,NA,NA
"6ed89469fe5e399754bfebf160ca48ef","Unassigned",NA,NA,NA,NA,NA,NA
"c5349ec2ebb5301affc8d4ff06c37b80","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Volvariella","Volvariella_bombycina"
"3e336dd3faae7126590d66cdb31d10dc","Unassigned",NA,NA,NA,NA,NA,NA
"52c66526f8c91e72d8d76fcb8f33ae3b","Unassigned",NA,NA,NA,NA,NA,NA
"bc3061405238d923e5ceb61c1675a8ec","Unassigned",NA,NA,NA,NA,NA,NA
"76798bc19547fe77f1d866cdc4f99172","Unassigned",NA,NA,NA,NA,NA,NA
"464d43ebb0dde2c22292857a75be7037","Unassigned",NA,NA,NA,NA,NA,NA
"b5042c40448a1c885729be48a9165069","Unassigned",NA,NA,NA,NA,NA,NA
"b4fdb38fddafe9abae29268806982a17","Unassigned",NA,NA,NA,NA,NA,NA
"55f1d22e50f5c5b0d7914e99be06672c","Unassigned",NA,NA,NA,NA,NA,NA
"5cd742013a3d974cda2baa5cede1ef09","Unassigned",NA,NA,NA,NA,NA,NA
"84478b44d3c02c9103571f94ecbe68bb","Unassigned",NA,NA,NA,NA,NA,NA
"50ca9b08f5cab6f27129af46eda6d091","Unassigned",NA,NA,NA,NA,NA,NA
"196c849e3768565811f0c5b3098baa09","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_sp"
"7488bf9c364e811f47b97901351704d7","Unassigned",NA,NA,NA,NA,NA,NA
"c2cb54ca5c7c8f6314d082905891584e","Unassigned",NA,NA,NA,NA,NA,NA
"9f613e37dcf86bb8fe69484695b42c6d","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae",NA,NA
"5ac09cfa0d65118361f868f362b6070d","Unassigned",NA,NA,NA,NA,NA,NA
"cac221036b54bd845300a82263c4b9c8","Unassigned",NA,NA,NA,NA,NA,NA
"d7b3dae38847c41cd3ec1b59a8d5bece","Unassigned",NA,NA,NA,NA,NA,NA
"a2ee9e6431b8237fcbb32a044244570c","Unassigned",NA,NA,NA,NA,NA,NA
"10fb90ea6ecd2aa0bea87d6319af14d8","Unassigned",NA,NA,NA,NA,NA,NA
