"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"e8352a902af3a9452d251d2d3ba4ee92","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales",NA,NA,NA
"dd4137d9a3898e7c9f3dd32d1df4c0ca","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella",NA
"fca29cf97ad676d54f35349ccfbdfa8c","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Bergeyella",NA
"eb6c96040745e115866b7f0894da2fd9","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"559acb4d46485789953e3a2f28e600f9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7",NA
"910b6030378b3f863d21075f9b72504d","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"0fb1034560b1c92271d54998a1a97567","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"0230b90ee2164588fa1affaf393ea170","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"4b3ec9f77ea24fd5d7cc9a098a488bb9","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"dbffa80396b032223d9aff089b587c38","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"3587d8fa4216ab4171ce2181f46c853a","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium",NA
"5374e8126a62f58ed7f79e29d1193aa7","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae",NA,NA
"c2d06b557c657bd8e3ad444485216e44","d__Bacteria","Firmicutes","Clostridia",NA,NA,NA,NA
"34f4a591efcf03b3aed41cf21ad133f2","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Megasphaera",NA
"53f4fc5204856375ea8d13b480b9c617","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"175ac41880d771eb8b4c2f207d9f3cd2","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"3f96c11c3160372a3c4c3d7098086df3","d__Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus",NA
"2e1935bb7583fa9a4b6b26dc3007b39e","d__Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","uncultured",NA
"b60bdc1f9a81e09dee70d93bb0bd34f7","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","uncultured",NA
"5e713ad846aadd399e33247118f3d34a","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"aca3bef44bf499381db11e737ed9a7ed","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"a1b391be439cba71cbb2d5581bbcb691","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"dfaa1a94d9fb9d2f40c1e036e969afd0","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria",NA
"e8fa5efda2d7bec1bb739140d71a4a3b","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales",NA,NA,NA
"e784cde77ac7738faefad0214f1eeb47","d__Bacteria",NA,NA,NA,NA,NA,NA
"0f6129f61830da334414927c3e0a5585","d__Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"e02280ead5a58d328ce6103d1bfc1f63","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia",NA
"19f9af2ee005e455eb56149dfed7238e","d__Bacteria","Firmicutes","Bacilli",NA,NA,NA,NA
"c23480b08268fc4cc05a73a9dd8d046d","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA
"afec8d33dbb7e52c42e509d490022c25","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"37f896c6cef17d5c6abdb650f1ade05c","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae",NA,NA
"66107b7377eb08b0ac12d1de15465974","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus",NA
"7b40670814d5a7a0e88168f4fd157c30","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"ee26d4f5860ff1b5bed521151c282906","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14",NA
"5b52da15ec776558aeb38cb2cc531d56","d__Bacteria",NA,NA,NA,NA,NA,NA
"4b49ac4f338acb1ce7a9d59c38df5283","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales",NA,NA,NA
"117e4c2741b72f999801380bb925d349","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter",NA
"3ec7f6162e329f42ede090ef52fda5c1","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales",NA,NA,NA
"30755e66cea18d78a1e7590baaf4cdf3","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"5c31f8776ffdd826a85e2fdf4603b083","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"14bab2fba4ea8dadf05fe509090c66f4","d__Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"aca7451f39ea7040a4c17fc75b5d0845","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a",NA
"ad2a5c25e19b70dffc85788fb3bcb5ea","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA
"98c235c8c7ff1862b303590ee56f58bd","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Megasphaera",NA
"4a225b8756e8b654d45a067016c42d84","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium",NA
"bd02aabf5c40e6d831eaa5330ce22445","d__Bacteria",NA,NA,NA,NA,NA,NA
"64189a3a7a3a5a17e83896b24cd3f560","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"817be7f985ba5218be6ae33902ec3c4b","d__Bacteria",NA,NA,NA,NA,NA,NA
"9d4b1e7a83f97a3773b051177d8b2eb2","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"d2dc124b7e6af9fd20ca5125a1bad827","d__Bacteria","Firmicutes",NA,NA,NA,NA,NA
"ff4111623b6d129284c6f4acff616265","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Lautropia",NA
"131cb7bf522b85ee93a2e99ba7720dc8","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Haemophilus",NA
"ceae107ee375479942d86d647e0300da","d__Bacteria",NA,NA,NA,NA,NA,NA
"2b8f7c6bc69dc69a0ca05efa26e349f1","d__Bacteria",NA,NA,NA,NA,NA,NA
"e83f71ff857027864872199e207097aa","d__Bacteria","Firmicutes","Clostridia",NA,NA,NA,NA
"cd4727625e7c506263f221863053baa1","d__Bacteria",NA,NA,NA,NA,NA,NA
"7c04c941d205ff45c2db132ac27c1c7c","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Peptoniphilus",NA
"c8aea01fdd42462d62e854510dd7dfa1","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA
"68d50cf816802dae03c5e958f4b1a226","d__Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA,NA
"d2c912c8f5e19f01597ec7ce377f6da5","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"05ff5def9708b6629cb94d2ada1dd4df","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA
"fbe180f114520d86ffedd1038bebc4ab","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Anaerococcus",NA
"7cab6ab669ff73dfbd6956def8dc65b9","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Anaerococcus",NA
"29c9c4aa71aec196f80a6da1e7387e7c","d__Bacteria","Firmicutes",NA,NA,NA,NA,NA
"0e4e2fdbd76a914fab42bc6acbe3ded4","d__Bacteria",NA,NA,NA,NA,NA,NA
"4a025373d7d66d38cf585124e27db3a9","d__Bacteria","Firmicutes",NA,NA,NA,NA,NA
"c4bda0437da586c0dc04ec0595596b9c","d__Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Alloscardovia",NA
"ece138f4754f2b2541464a9243cc45c4","d__Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae",NA,NA
"13c22d387a0c7485e7102c90055f9f97","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Anaerococcus",NA
"2540a1d71596df383f7c72965f663fbb","d__Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA,NA
"de8dd5b7e66fae9bece81cf4410da05d","Unassigned",NA,NA,NA,NA,NA,NA
"4ec82c8e26e1d967b3538bb23700d133","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"ac56d93564f8f7401800dd136a427b0e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella",NA
"50373201a0c46b490bf7aeb31085989f","d__Bacteria",NA,NA,NA,NA,NA,NA
"a864d0b126b516e8e56dd41e99183ebc","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",NA
"d2f50ab11eb157b788156be36ff486ef","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"104e5392a57021559d7b235e66df8514","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria",NA
"42d20f659e49f66b03035a7a2ccee561","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas",NA
"b9983faf3351bd83e8e6c5cb3fd6a9be","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured",NA
"a86cea5e91f4a7908d445403405051f9","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"e5e21c73e1d9b97533df0a01a7f1446e","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"31baf72c66b81aa214b190b93399fce9","d__Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"dec18e97bbd861a1a28b73fbc78b7f66","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA
"d84e1b3bdd35d724cb105d6dfbdf416a","d__Bacteria",NA,NA,NA,NA,NA,NA
"f5af1047d3269b8cbb832f7dcaac9530","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Allofustis",NA
"81a7307b56bd3acf561a5503c536a0fb","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"4e3dfe6c7a076a06ceda3a97d9e4c2d0","d__Bacteria",NA,NA,NA,NA,NA,NA
"38c13286807d97a53ea86fbff9b6bc36","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Peptoniphilus",NA
"4c366f51ac6d1a5a76867ea6c97ae9da","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"3d6d3bc76692bbaf690387d42c9d40e3","d__Bacteria","Myxococcota","Myxococcia","Myxococcales",NA,NA,NA
"1d16f0df3d49f339b8b5c88920bcd67c","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales",NA
"6ce93b2d8019ac3748b9f5822446a823","d__Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Thermobacillus",NA
"e9c8c100cc2054e0db26142b2a099b44","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",NA,NA
"c22de4a1b441dbeea070074ddb172f70","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"e971140c51f40f7b3fdb89d770a34e69","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Finegoldia",NA
"62a2560b04e52efe2b18b9f8b679700d","d__Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA,NA
"f73ee6ad78fb89648ec9757bd1af0496","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA
"c20c0bcd3242c942ab42ac19583a0d78","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella",NA
"0cd16206012e72c037ebac7f5a634895","d__Bacteria",NA,NA,NA,NA,NA,NA
"7f22cbbc9730af8d1c7443c2f1c7c0bf","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae",NA,NA
"9a7fedb9ee5e2424e52a421aa423144e","d__Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA,NA
"f12032fbc0205dd460b307fee220307a","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"35ca9572a40a5aca8ecf114d805f2f7a","d__Bacteria","Firmicutes",NA,NA,NA,NA,NA
"dfe361fd4ac05526ae102d2f0919b8eb","d__Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus",NA
"cac2ababcc21eeea120518ae7694b50c","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria",NA
"9059d70a34c1ac5d5fec28545211a438","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae",NA,NA
"806d6e3ecc7ba13e5b0b595882f214b6","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria",NA
"f98fb08041afdd46bdc2878b18f3071b","d__Bacteria",NA,NA,NA,NA,NA,NA
"044cb66679df81428226cf82b9bf46dd","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Anaerococcus",NA
"85d992dacc9b8ae872de0242047bd55d","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA,NA
"17318bd35044cd10bc55673610d29d0a","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-005",NA
"cf9bd5e5c067c6a3090e7c7c3710f225","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"db90cec49f4ae9b396264822b8e6a3a1","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"21824b6f879a06ff9e35e087f7668a3e","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudahrensia",NA
"bc15c9c19df4cd98b2e2eff2902a3f44","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA
"31045313416a3ae2b80a1f92d5aea9b9","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"fdda2c00e2fe45b35f6f66f5eca64ba4","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria",NA
"4f1775daa3a5923afec0887ccec9e4f8","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"b2ea79f25ccb10b8537ba5ac94bdcc6a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter",NA
"e2a773e7482f761cd1b8bc1595f50da0","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"7c7782fd8d2f20b68f523fb8a68486b2","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"7608fe085c6c30c87ec5d18a3d23ac51","d__Bacteria",NA,NA,NA,NA,NA,NA
"e7a7c46d3f74934898105c94d3a81d70","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"ba8aaed4e6ffd7573de7bfe3abd4eb0c","d__Bacteria",NA,NA,NA,NA,NA,NA
"1e9e3f9dcbaffa83744d0b4c65466b0e","d__Bacteria",NA,NA,NA,NA,NA,NA
"e983242fc1f41456e12079ed6fd0edea","d__Bacteria",NA,NA,NA,NA,NA,NA
"78553c086405966488d3494a61e85daa","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae",NA,NA
"d65768653a88193aaebf7b8d5f8c3e0e","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"b9250fe5b5bce7bf002bc09958b46204","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"8221d62b2ec6afca8609ed1a1869b0f3","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"d4183387e0aeb5c4351c76093c0a5cae","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae","Oligoflexus",NA
"a6ace711d8fa147fa9c059beb0a6705d","d__Bacteria","Firmicutes",NA,NA,NA,NA,NA
"6add238bd8705f50031eecd3c5a9ad9a","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Pontibacter",NA
"6283534d8b7b810df55160052d0cb76b","d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales",NA,NA,NA
"e136ffc21d34bbcff80ce9a0800571de","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella",NA
"10a76fdd7538c141bfb1c68071fc3aa3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Cardiobacterium",NA
"9490430f1b6dad930dd69181f8ea8003","d__Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"5d26ea3116a6142c8a764f696768073c","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria",NA
"228ae0946d11775522f8cba0bb75b23a","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Liquorilactobacillus",NA
"2ac13d3abdaedbfaac63a18abbd7c736","d__Bacteria","Firmicutes",NA,NA,NA,NA,NA
"d01f6de0645c6a26462f50699c719c9d","d__Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae",NA,NA
"b5fb7130c45d042df4e39f174fc52f86","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae",NA,NA
"82cad2fba943f512a46c1d49c81506c5","d__Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"0b27bea2d320fd79dfae84ac6d5db635","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae",NA,NA
"80d58d03f2ff14a8742e92f29cf89b5a","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"3cb4367f47811d8fe65a7585fb3f0c18","d__Bacteria",NA,NA,NA,NA,NA,NA
"832ad2813715bfb51f50b7c3422f0765","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"c96d5251546519900556cd27693db4e4","d__Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propioniciclava",NA
"319147005dd95fb436d09656b6363288","d__Bacteria","Patescibacteria","CPR2","CPR2","CPR2","CPR2",NA
"364956b20b6b8fb9bbf3f66f902e9474","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"94cd11a8a51740fda0ae0e5c6c997021","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae",NA,NA
"b04d736a649588c5308f2167c7a680c5","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",NA
"183a7fe51771a85682ec900796b12e7a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",NA
"1e4b5e5ff15f0d5788439debcd66afa9","d__Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae",NA,NA
"2b699039494f146546111d2613a0b387","d__Bacteria",NA,NA,NA,NA,NA,NA
"fa2953647d028f955ac032f6ad2b173b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"018307dccb76b649410a79d8379113f4","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"9e0d89c4be63abf9362e22de92665b0f","d__Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium",NA
"acb4a2f8972d6befee5098e0d16d1bcf","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Spirosoma",NA
"9a165b51dfe09805e080b95bd095631b","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Peptoniphilus",NA
"ebf29decb0351509f9f2748a874035ef","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aureimonas",NA
"518aad3246503b87ef92f711d547e97f","d__Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae","Defluviicoccus",NA
"ed31daf57bb28b2a65cab8ec55ef7e12","d__Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus",NA
"ea843f8aa59b8d6d911465c6e3379892","d__Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41",NA
"15a3e87282d8ad1c772495cf01313a05","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"3a91e87cf85dc1ec7a2ec41b2a215fe3","d__Bacteria","Firmicutes","Clostridia",NA,NA,NA,NA
"0245f5733df433f6b02a355cec63e7f6","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"1829cf2a71b099accee76e50408d44cb","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium",NA
"f2b52a6b9e8304b8402da167b66652f3","d__Bacteria","Firmicutes","Bacilli",NA,NA,NA,NA
"a6ca8218684ab1d114fbb0ed89ebeadb","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae",NA,NA
"0c5eabf9f95d7d5f03c1a7b9d6092350","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae",NA,NA
"ed9c6903f9675dc69a9c156241bcbb82","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA
"120e993cc02389b914feeba0a99d0081","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae",NA,NA
"35df9e998422eb2efdb0f6a462f9ce90","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella",NA
"f83a3c1fc823c0db74c3eb228a98355c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria",NA
"bbe9f265e185e6469ffadb10f438f73e","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella",NA
"967b6171fa411938a6894f575d4e75e0","d__Bacteria",NA,NA,NA,NA,NA,NA
"6afa5eb35a09855ca7814aa7374824c6","d__Bacteria",NA,NA,NA,NA,NA,NA
"ae03874286a1d37be601286bc6040c6c","d__Bacteria",NA,NA,NA,NA,NA,NA
"c463a3588323aa2086145013fc6b88f6","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",NA
"3169fe67633234f6ecb5dde971653c49","d__Bacteria",NA,NA,NA,NA,NA,NA
"426ffec87dddde6c4eff8a9f3d8dbe20","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"11ae504223d6264ff5ef2151cdec5f4b","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium",NA
"87ca198e3c1d38dea6311823b4b93667","d__Bacteria",NA,NA,NA,NA,NA,NA
"63fc0dc7404ee58e1698f8e1a6d673c1","d__Bacteria",NA,NA,NA,NA,NA,NA
"d0100beb7ffeac5c4207bfeb088f2d22","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7x",NA
"cb0a683823a7d86ee9b51faa36fcb27a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA
"b0549f86043c0d9a14f271af6e55b0ef","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella",NA
"72f42490d1b443d5052e1de907310483","d__Bacteria",NA,NA,NA,NA,NA,NA
"3449ccb1ace1364c97dde954b744a6e2","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium",NA
"04a5e057e81ab14dccbbb204c487a034","d__Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45",NA
"e3c4728c2866a9447419939027eadbf0","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Peptoniphilus",NA
"0847fc132389d57ab935b9d4a522bd34","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"9b626adbdda9924af1b6bb55d426fca7","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Jeotgalicoccus",NA
"4ac9ae36779bd1c3667730f29c5c9005","d__Bacteria",NA,NA,NA,NA,NA,NA
"fde472a05f6258da4a73ff684532a77b","d__Bacteria",NA,NA,NA,NA,NA,NA
"4236b5b61ff1f4e076bef684bff58559","d__Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"32253c9f4a745963d398de450be08bae","d__Bacteria","Firmicutes",NA,NA,NA,NA,NA
"d33cce27392eecc9056ae85477849b2c","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae",NA,NA
"d0ca89d9892049701241c31fdbb2df0d","d__Bacteria",NA,NA,NA,NA,NA,NA
